gene_callers_id	source	accession	function	e_value
2841	NCBI_PGAP	WP_049586028.1	AzlC family ABC transporter permease	0
2842	NCBI_PGAP	WP_101565625.1	helix-turn-helix transcriptional regulator	0
2843	NCBI_PGAP	WP_039232054.1	MFS transporter	0
2844	NCBI_PGAP	WP_049586027.1	RNA-binding protein	0
2845	NCBI_PGAP	WP_049586026.1	peroxide stress protein YaaA (yaaA)	0
2848	NCBI_PGAP	WP_039226298.1	transaldolase (tal)	0
2849	NCBI_PGAP	WP_049586025.1	glucose-6-phosphate isomerase	0
2850	NCBI_PGAP	WP_012519516.1	DUF3545 family protein	0
2851	NCBI_PGAP	WP_049586024.1	uracil-DNA glycosylase	0
2852	NCBI_PGAP	WP_049586023.1	threonine synthase (thrC)	0
2853	NCBI_PGAP	WP_014950486.1	homoserine kinase (thrB)	0
2854	NCBI_PGAP	WP_049586022.1	bifunctional aspartate kinase/homoserine dehydrogenase I (thrA)	0
2855	NCBI_PGAP	WP_049586021.1	excinuclease ABC subunit UvrA	0
2856	NCBI_PGAP	WP_049586020.1	LysR family transcriptional regulator	0
2857	NCBI_PGAP	WP_049586019.1	S-(hydroxymethyl)glutathione dehydrogenase/classIII alcohol dehydrogenase	0
2858	NCBI_PGAP	WP_049586018.1	response regulator receiver protein	0
2859	NCBI_PGAP	WP_049586017.1	metalloregulator ArsR/SmtB family transcription factor	0
2860	NCBI_PGAP	WP_049586016.1	arsenate reductase ArsC	0
2861	NCBI_PGAP	WP_152910866.1	arsenical resistance protein ArsH (arsH)	0
2862	NCBI_PGAP	WP_014980115.1	ACR3 family arsenite efflux transporter (arsB)	0
2863	NCBI_PGAP	WP_014950500.1	response regulator	0
2864	NCBI_PGAP	WP_049586015.1	bifunctional isocitrate dehydrogenase kinase/phosphatase (aceK)	0
2865	NCBI_PGAP	WP_014950502.1	response regulator transcription factor	0
2866	NCBI_PGAP	WP_049586014.1	HAMP domain-containing histidine kinase	0
2867	NCBI_PGAP	WP_039226261.1	RpiB/LacA/LacB family sugar-phosphate isomerase	0
2868	NCBI_PGAP	WP_049586013.1	DUF3833 domain-containing protein	0
2869	NCBI_PGAP	WP_049586012.1	chalcone isomerase family protein	0
2870	NCBI_PGAP	WP_049586011.1	pyridoxal-phosphate dependent enzyme	0
2871	NCBI_PGAP	WP_014950508.1	DUF4282 domain-containing protein	0
2872	NCBI_PGAP	WP_049586010.1	sterol desaturase family protein	0
2873	NCBI_PGAP	WP_049586009.1	SRPBCC family protein	0
2874	NCBI_PGAP	WP_049586008.1	AraC family transcriptional regulator	0
2875	NCBI_PGAP	WP_049589221.1	IS110 family transposase	0
2877	NCBI_PGAP	WP_014950514.1	saccharopine dehydrogenase family protein	0
2878	NCBI_PGAP	WP_049589071.1	carboxynorspermidine decarboxylase (nspC)	0
2879	NCBI_PGAP	WP_049589061.1	glycosyltransferase family 2 protein	0
2881	NCBI_PGAP	WP_014980129.1	16S rRNA (cytidine(1402)-2'-O)-methyltransferase (rsmI)	0
2882	NCBI_PGAP	WP_049589063.1	penicillin-binding protein activator	0
2883	NCBI_PGAP	WP_049589072.1	YraN family protein	0
2884	NCBI_PGAP	WP_014977256.1	glycosyltransferase family 4 protein	0
2885	NCBI_PGAP	WP_014950522.1	phosphoheptose isomerase	0
2886	NCBI_PGAP	WP_049589064.1	BON domain-containing protein	0
2887	NCBI_PGAP	WP_014950524.1	MFS transporter	0
2889	NCBI_PGAP	WP_014950526.1	emrE protein	0
2890	NCBI_PGAP	WP_049589066.1	histidine kinase	0
2891	NCBI_PGAP	WP_049589067.1	response regulator transcription factor	0
2894	NCBI_PGAP	WP_049589069.1	TonB-dependent receptor	0
2895	NCBI_PGAP	WP_014977261.1	GntR family transcriptional regulator	0
2896	NCBI_PGAP	WP_049588089.1	methylisocitrate lyase (prpB)	0
2897	NCBI_PGAP	WP_049588091.1	2-methylcitrate synthase (prpC)	0
2898	NCBI_PGAP	WP_049588093.1	Fe/S-dependent 2-methylisocitrate dehydratase AcnD (acnD)	0
2899	NCBI_PGAP	WP_049588095.1	2-methylaconitate cis-trans isomerase PrpF (prpF)	0
2900	NCBI_PGAP	WP_049588096.1	response regulator	0
2901	NCBI_PGAP	WP_049588098.1	sodium/solute symporter	0
2902	NCBI_PGAP	WP_049588101.1	PH domain-containing protein	0
2903	NCBI_PGAP	WP_049588103.1	PH domain-containing protein	0
2904	NCBI_PGAP	WP_014950541.1	aerobic respiration two-component sensor histidine kinase ArcB (arcB)	0
2905	NCBI_PGAP	WP_049588105.1	N-acetylmuramoyl-L-alanine amidase	0
2906	NCBI_PGAP	WP_014950543.1	glutamate synthase large subunit (gltB)	0
2907	NCBI_PGAP	WP_012519580.1	FAD-dependent oxidoreductase	0
2909	NCBI_PGAP	WP_049588108.1	DUF2726 domain-containing protein	0
2910	NCBI_PGAP	WP_014950548.1	5'-methylthioadenosine/adenosylhomocysteine nucleosidase	0
2911	NCBI_PGAP	WP_049588109.1	regulatory signaling modulator protein AmpE	0
2912	NCBI_PGAP	WP_049588138.1	cobalamin-binding protein	0
2913	NCBI_PGAP	WP_014950551.1	rhodanese-like domain-containing protein	0
2914	NCBI_PGAP	WP_014950552.1	DUF2721 domain-containing protein	0
2915	NCBI_PGAP	WP_049588110.1	GNAT family N-acetyltransferase	0
2916	NCBI_PGAP	WP_049588112.1	FAD-binding oxidoreductase	0
2917	NCBI_PGAP	WP_014980153.1	DUF1428 domain-containing protein	0
2918	NCBI_PGAP	WP_014950559.1	tyrosine--tRNA ligase	0
2919	NCBI_PGAP	WP_049588114.1	peptidoglycan DD-metalloendopeptidase family protein	0
2920	NCBI_PGAP	WP_049588115.1	anhydro-N-acetylmuramic acid kinase	0
2921	NCBI_PGAP	WP_049588117.1	sodium:proton antiporter	0
2922	NCBI_PGAP	WP_049588118.1	L-fucose:H+ symporter permease (fucP)	0
2923	NCBI_PGAP	WP_049588120.1	carbohydrate porin	0
2924	NCBI_PGAP	WP_049588122.1	alkene reductase	0
2925	NCBI_PGAP	WP_014950566.1	SRPBCC domain-containing protein	0
2926	NCBI_PGAP	WP_049588124.1	PLP-dependent transferase	0
2927	NCBI_PGAP	WP_049588126.1	D-2-hydroxyacid dehydrogenase	0
2928	NCBI_PGAP	WP_049588128.1	glutathione S-transferase family protein	0
2929	NCBI_PGAP	WP_014950570.1	iron-sulfur cluster insertion protein ErpA (erpA)	0
2930	NCBI_PGAP	WP_053103824.1	polyphosphate kinase	0
2931	NCBI_PGAP	WP_014950572.1	cell division topological specificity factor MinE (minE)	0
2932	NCBI_PGAP	WP_049588129.1	septum site-determining protein MinD (minD)	0
2933	NCBI_PGAP	WP_039235299.1	septum site-determining protein MinC (minC)	0
2934	NCBI_PGAP	WP_049588132.1	class II fumarate hydratase	0
2936	NCBI_PGAP	WP_014950577.1	azurin (azu)	0
2937	NCBI_PGAP	WP_049588133.1	arsenic efflux protein	0
2939	NCBI_PGAP	WP_049588135.1	chloride channel protein	0
2940	NCBI_PGAP	WP_014950581.1	CopD family protein	0
2942	NCBI_PGAP	WP_049588144.1	UPF0149 family protein	0
2943	NCBI_PGAP	WP_049588136.1	Nramp family divalent metal transporter	0
2944	NCBI_PGAP	WP_049589213.1	IS4 family transposase	0
2945	NCBI_PGAP	WP_049589215.1	IS4 family transposase	0
2946	NCBI_PGAP	WP_049588244.1	PatB family C-S lyase	0
2947	NCBI_PGAP	WP_014950586.1	response regulator	0
2948	NCBI_PGAP	WP_049588246.1	translational GTPase TypA (typA)	0
2949	NCBI_PGAP	WP_014980177.1	glutamate--ammonia ligase	0
2951	NCBI_PGAP	WP_014950590.1	nitrogen regulation protein NR(II)	0
2952	NCBI_PGAP	WP_014977284.1	nitrogen regulation protein NR(I)	0
2953	NCBI_PGAP	WP_014950592.1	HD domain-containing protein	0
2954	NCBI_PGAP	WP_049588248.1	1-acylglycerol-3-phosphate O-acyltransferase	0
2955	NCBI_PGAP	WP_049588249.1	ribonuclease E inhibitor RraB (rraB)	0
2956	NCBI_PGAP	WP_049588251.1	choice-of-anchor H family protein	0
2958	NCBI_PGAP	WP_049588252.1	SPFH domain-containing protein	0
2959	NCBI_PGAP	WP_049588254.1	extracellular solute-binding protein	0
2960	NCBI_PGAP	WP_049588256.1	hybrid sensor histidine kinase/response regulator	0
2961	NCBI_PGAP	WP_049588258.1	valine--tRNA ligase	0
2962	NCBI_PGAP	WP_012519633.1	DNA polymerase III subunit chi	0
2963	NCBI_PGAP	WP_014999437.1	leucyl aminopeptidase (pepA)	0
2964	NCBI_PGAP	WP_049588260.1	LPS export ABC transporter permease LptF (lptF)	0
2965	NCBI_PGAP	WP_049588261.1	LPS export ABC transporter permease LptG (lptG)	0
2966	NCBI_PGAP	WP_080986437.1	RDD family protein	0
2967	NCBI_PGAP	WP_049588263.1	TonB-dependent receptor	0
2968	NCBI_PGAP	WP_014977297.1	sigma-70 family RNA polymerase sigma factor	0
2969	NCBI_PGAP	WP_049588265.1	anti-sigma factor	0
2970	NCBI_PGAP	WP_049588267.1	DUF4331 domain-containing protein	0
2971	NCBI_PGAP	WP_049588268.1	cadherin-like domain-containing protein	0
2973	NCBI_PGAP	WP_152910892.1	HupE/UreJ family protein	0
2975	NCBI_PGAP	WP_049588275.1	type I restriction endonuclease subunit R	0
2976	NCBI_PGAP	WP_053103827.1	restriction endonuclease subunit S	0
2977	NCBI_PGAP	WP_049588277.1	type I restriction-modification system subunit M	0
2979	NCBI_PGAP	WP_049588280.1	WYL domain-containing protein	0
2980	NCBI_PGAP	WP_049588282.1	AAA family ATPase	0
2982	NCBI_PGAP	WP_080986439.1	viroplasmin family protein	0
2983	NCBI_PGAP	WP_049588288.1	DUF2787 domain-containing protein	0
2985	NCBI_PGAP	WP_049588292.1	AAA family ATPase	0
2986	NCBI_PGAP	WP_049588295.1	tyrosine-type recombinase/integrase	0
2990	NCBI_PGAP	WP_015067950.1	ImmA/IrrE family metallo-endopeptidase	0
2991	NCBI_PGAP	WP_069944861.1	PIN domain-containing protein	0
2994	NCBI_PGAP	WP_049588189.1	IS66 family insertion sequence element accessoryprotein TnpB (tnpB)	0
2995	NCBI_PGAP	WP_049588197.1	group II intron reverse transcriptase/maturase (ltrA)	0
2996	NCBI_PGAP	WP_049588196.1	permease	0
2997	NCBI_PGAP	WP_015067954.1	cation transporter	0
2998	NCBI_PGAP	WP_049588195.1	type II toxin-antitoxin system Phd/YefM family antitoxin	0
3000	NCBI_PGAP	WP_049588185.1	IS5 family transposase	0
3001	NCBI_PGAP	WP_049588184.1	NADP-specific glutamate dehydrogenase	0
3002	NCBI_PGAP	WP_049588182.1	GreA/GreB family elongation factor	0
3003	NCBI_PGAP	WP_049588180.1	NO-inducible flavohemoprotein (hmpA)	0
3004	NCBI_PGAP	WP_049588179.1	nitric oxide reductase transcriptional regulatorNorR (norR)	0
3005	NCBI_PGAP	WP_049588178.1	HPP family protein	0
3006	NCBI_PGAP	WP_053103825.1	transposase	0
3007	NCBI_PGAP	WP_014950619.1	lipase	0
3008	NCBI_PGAP	WP_049588176.1	ADP-ribosylglycohydrolase family protein	0
3009	NCBI_PGAP	WP_049588174.1	Gfo/Idh/MocA family oxidoreductase	0
3010	NCBI_PGAP	WP_049588171.1	AI-2E family transporter	0
3011	NCBI_PGAP	WP_049588170.1	TonB-dependent siderophore receptor	0
3013	NCBI_PGAP	WP_049588167.1	PepSY domain-containing protein	0
3014	NCBI_PGAP	WP_014977336.1	NAD(P)-dependent alcohol dehydrogenase	0
3015	NCBI_PGAP	WP_014977337.1	thiol:disulfide interchange protein DsbG (dsbG)	0
3016	NCBI_PGAP	WP_014977338.1	TlpA family protein disulfide reductase	0
3017	NCBI_PGAP	WP_014977339.1	response regulator transcription factor	0
3018	NCBI_PGAP	WP_014977340.1	GHKL domain-containing protein	0
3019	NCBI_PGAP	WP_014977341.1	lipid-transfer protein	0
3020	NCBI_PGAP	WP_014977342.1	DUF1904 domain-containing protein	0
3021	NCBI_PGAP	WP_014977343.1	Dabb family protein	0
3023	NCBI_PGAP	WP_049588165.1	aquaporin	0
3024	NCBI_PGAP	WP_049588161.1	DMT family transporter	0
3026	NCBI_PGAP	WP_049588158.1	TonB-dependent receptor	0
3027	NCBI_PGAP	WP_049588156.1	manganese efflux pump	0
3028	NCBI_PGAP	WP_049588154.1	DUF1439 domain-containing protein	0
3029	NCBI_PGAP	WP_049588152.1	MBL fold metallo-hydrolase	0
3030	NCBI_PGAP	WP_049588150.1	Na/Pi cotransporter family protein	0
3031	NCBI_PGAP	WP_080986435.1	YdiU family protein	0
3032	NCBI_PGAP	WP_049588146.1	aminopeptidase P family protein	0
3033	NCBI_PGAP	WP_014950659.1	adenosylhomocysteinase	0
3034	NCBI_PGAP	WP_049588469.1	AEC family transporter	0
3035	NCBI_PGAP	WP_014950662.1	cytochrome c-550 PedF (pedF)	0
3036	NCBI_PGAP	WP_049588509.1	PQQ-dependent methanol/ethanol family dehydrogenase	0
3037	NCBI_PGAP	WP_049588471.1	ABC transporter substrate-binding protein	0
3038	NCBI_PGAP	WP_049588473.1	ABC transporter substrate-binding protein	0
3039	NCBI_PGAP	WP_049588474.1	PQQ-dependent catabolism-associated beta-propeller protein	0
3040	NCBI_PGAP	WP_049588476.1	ATP-binding cassette domain-containing protein	0
3041	NCBI_PGAP	WP_049588477.1	ABC transporter permease	0
3042	NCBI_PGAP	WP_053103828.1	leucyl aminopeptidase	0
3043	NCBI_PGAP	WP_071953288.1	pyrroloquinoline quinone precursor peptide PqqA (pqqA)	0
3044	NCBI_PGAP	WP_014950672.1	pyrroloquinoline quinone biosynthesis protein PqqB (pqqB)	0
3045	NCBI_PGAP	WP_049588479.1	pyrroloquinoline-quinone synthase PqqC (pqqC)	0
3046	NCBI_PGAP	WP_014999502.1	pyrroloquinoline quinone biosynthesis peptide chaperone PqqD (pqqD)	0
3047	NCBI_PGAP	WP_049588481.1	pyrroloquinoline quinone biosynthesis protein PqqE (pqqE)	0
3048	NCBI_PGAP	WP_049588482.1	insulinase family protein	0
3049	NCBI_PGAP	WP_049588483.1	TonB-dependent receptor	0
3050	NCBI_PGAP	WP_049588485.1	rhamnogalacturonan acetylesterase	0
3051	NCBI_PGAP	WP_080986446.1	TonB-dependent receptor	0
3052	NCBI_PGAP	WP_049588488.1	RpiB/LacA/LacB family sugar-phosphate isomerase	0
3053	NCBI_PGAP	WP_049588512.1	alpha-hydroxy-acid oxidizing protein	0
3054	NCBI_PGAP	WP_049588489.1	L-rhamnose catabolism isomerase (rhaI)	0
3055	NCBI_PGAP	WP_049588490.1	bifunctional rhamnulose-1-phosphate aldolase/short-chain dehydrogenase	0
3056	NCBI_PGAP	WP_049588492.1	DeoR/GlpR transcriptional regulator	0
3057	NCBI_PGAP	WP_049588494.1	L-fuculose kinase	0
3058	NCBI_PGAP	WP_049588496.1	sugar kinase	0
3059	NCBI_PGAP	WP_049588497.1	IclR family transcriptional regulator	0
3060	NCBI_PGAP	WP_049588500.1	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD (kduD)	0
3061	NCBI_PGAP	WP_049588513.1	oligogalacturonate lyase	0
3062	NCBI_PGAP	WP_049588501.1	MFS transporter	0
3063	NCBI_PGAP	WP_049588503.1	glycoside hydrolase family 88 protein	0
3064	NCBI_PGAP	WP_152910893.1	Tat pathway signal sequence domain protein	0
3065	NCBI_PGAP	WP_049588517.1	DUF1961 family protein	0
3066	NCBI_PGAP	WP_080986447.1	L-rhamnose mutarotase (rhaM)	0
3067	NCBI_PGAP	WP_049588506.1	HEAT repeat domain-containing protein	0
3068	NCBI_PGAP	WP_049588507.1	right-handed parallel beta-helix repeat-containing protein	0
3069	NCBI_PGAP	WP_014980250.1	porin	0
3070	NCBI_PGAP	WP_049589212.1	IS66 family transposase	0
3072	NCBI_PGAP	WP_049588815.1	response regulator transcription factor	0
3073	NCBI_PGAP	WP_049588816.1	PAS domain-containing protein	0
3074	NCBI_PGAP	WP_049588817.1	FIST C-terminal domain-containing protein	0
3075	NCBI_PGAP	WP_049588818.1	4Fe-4S binding protein	0
3076	NCBI_PGAP	WP_014950684.1	aldehyde dehydrogenase	0
3077	NCBI_PGAP	WP_049588819.1	response regulator transcription factor	0
3078	NCBI_PGAP	WP_049588820.1	sensor histidine kinase	0
3079	NCBI_PGAP	WP_049588821.1	PAS domain-containing methyl-accepting chemotaxis protein	0
3080	NCBI_PGAP	WP_049588822.1	LysR family transcriptional regulator	0
3081	NCBI_PGAP	WP_020744244.1	CoA-acylating methylmalonate-semialdehyde dehydrogenase (mmsA)	0
3082	NCBI_PGAP	WP_085929484.1	3-hydroxyisobutyrate dehydrogenase (mmsB)	0
3083	NCBI_PGAP	WP_049588823.1	BCCT family transporter	0
3084	NCBI_PGAP	WP_014950694.1	LysR family transcriptional regulator	0
3085	NCBI_PGAP	WP_015068029.1	FMN-dependent L-lactate dehydrogenase LldD (lldD)	0
3086	NCBI_PGAP	WP_049588824.1	D-lactate dehydrogenase	0
3087	NCBI_PGAP	WP_049588825.1	response regulator transcription factor	0
3088	NCBI_PGAP	WP_014950698.1	transporter	0
3089	NCBI_PGAP	WP_014980266.1	curli production assembly protein CsgF	0
3090	NCBI_PGAP	WP_049588826.1	curli production assembly protein CsgE	0
3091	NCBI_PGAP	WP_049588832.1	curlin	0
3092	NCBI_PGAP	WP_049588827.1	minor curlin subunit CsgB	0
3093	NCBI_PGAP	WP_049588828.1	S8 family serine peptidase	0
3094	NCBI_PGAP	WP_049588829.1	response regulator transcription factor	0
3095	NCBI_PGAP	WP_049588830.1	MASE1 domain-containing protein	0
3096	NCBI_PGAP	WP_049588831.1	thioredoxin family protein	0
3097	NCBI_PGAP	WP_049588947.1	DEAD/DEAH box helicase	0
3098	NCBI_PGAP	WP_049588948.1	mechanosensitive ion channel	0
3100	NCBI_PGAP	WP_014977393.1	catalase/peroxidase HPI (katG)	0
3101	NCBI_PGAP	WP_014949483.1	porin family protein	0
3102	NCBI_PGAP	WP_014977396.1	VTT domain-containing protein	0
3103	NCBI_PGAP	WP_080986473.1	endonuclease/exonuclease/phosphatase family protein	0
3104	NCBI_PGAP	WP_049588945.1	LysR family transcriptional regulator	0
3105	NCBI_PGAP	WP_049588944.1	TonB-dependent receptor	0
3106	NCBI_PGAP	WP_014949489.1	sulfite exporter TauE/SafE family protein	0
3107	NCBI_PGAP	WP_049588943.1	histidinol-phosphate aminotransferase family protein	0
3108	NCBI_PGAP	WP_049588942.1	response regulator	0
3109	NCBI_PGAP	WP_049588941.1	chemotaxis protein CheX	0
3110	NCBI_PGAP	WP_049588940.1	HAMP domain-containing histidine kinase	0
3111	NCBI_PGAP	WP_049588939.1	MBL fold metallo-hydrolase	0
3112	NCBI_PGAP	WP_080986472.1	DNA polymerase II	0
3114	NCBI_PGAP	WP_049588937.1	AMP-binding protein	0
3115	NCBI_PGAP	WP_014950707.1	RNA-binding protein	0
3116	NCBI_PGAP	WP_049588673.1	DUF5610 domain-containing protein	0
3117	NCBI_PGAP	WP_049588674.1	tRNA (uridine(54)-C5)-methyltransferase TrmA (trmA)	0
3118	NCBI_PGAP	WP_014950710.1	HTH-type transcriptional repressor FabR (fabR)	0
3119	NCBI_PGAP	WP_049588675.1	fatty acid desaturase	0
3120	NCBI_PGAP	WP_014950712.1	Si-specific NAD(P)(+) transhydrogenase	0
3122	NCBI_PGAP	WP_014950714.1	uracil-DNA glycosylase family protein	0
3123	NCBI_PGAP	WP_049588676.1	EAL domain-containing protein	0
3124	NCBI_PGAP	WP_049588690.1	TIGR03899 family protein	0
3125	NCBI_PGAP	WP_049588677.1	phosphoadenylyl-sulfate reductase	0
3126	NCBI_PGAP	WP_039227383.1	assimilatory sulfite reductase (NADPH) hemoprotein subunit (cysI)	0
3127	NCBI_PGAP	WP_014950719.1	assimilatory sulfite reductase (NADPH) flavoprotein subunit	0
3128	NCBI_PGAP	WP_014950720.1	TIGR04219 family outer membrane beta-barrel protein	0
3129	NCBI_PGAP	WP_014950721.1	DUF2333 family protein	0
3131	NCBI_PGAP	WP_014950723.1	PspC domain-containing protein	0
3132	NCBI_PGAP	WP_014950724.1	phage shock protein PspA (pspA)	0
3134	NCBI_PGAP	WP_080591982.1	tRNA dihydrouridine(20/20a) synthase DusA (dusA)	0
3135	NCBI_PGAP	WP_049588679.1	site-specific integrase	0
3136	NCBI_PGAP	WP_049588680.1	tyrosine-type recombinase/integrase	0
3137	NCBI_PGAP	WP_053103830.1	DUF3800 domain-containing protein	0
3139	NCBI_PGAP	WP_049588682.1	restriction endonuclease subunit S	0
3140	NCBI_PGAP	WP_049588683.1	N-6 DNA methylase	0
3141	NCBI_PGAP	WP_049588684.1	type I restriction-modification system endonuclease (hsdR)	0
3143	NCBI_PGAP	WP_049588686.1	transposase	0
3145	NCBI_PGAP	WP_049588688.1	SIR2 family protein	0
3146	NCBI_PGAP	WP_049588689.1	ATP-binding protein	0
3147	NCBI_PGAP	WP_039221977.1	ATP-binding protein	0
3148	NCBI_PGAP	WP_152910908.1	IS21 family transposase	0
3153	NCBI_PGAP	WP_049589122.1	pyocin activator PrtN family protein	0
3156	NCBI_PGAP	WP_049589126.1	OmpA family protein	0
3157	NCBI_PGAP	WP_049589127.1	GTP-binding protein	0
3158	NCBI_PGAP	WP_049589129.1	EAL domain-containing protein	0
3159	NCBI_PGAP	WP_049589220.1	IS4 family transposase	0
3160	NCBI_PGAP	WP_049588737.1	S-formylglutathione hydrolase (fghA)	0
3161	NCBI_PGAP	WP_049588736.1	acyltransferase	0
3162	NCBI_PGAP	WP_049588735.1	acyltransferase	0
3163	NCBI_PGAP	WP_049588734.1	mechanosensitive ion channel	0
3165	NCBI_PGAP	WP_049588733.1	YggN family protein	0
3166	NCBI_PGAP	WP_049588732.1	NAD-dependent epimerase/dehydratase family protein	0
3167	NCBI_PGAP	WP_014950738.1	sodium-dependent transporter	0
3168	NCBI_PGAP	WP_049588731.1	SDR family NAD(P)-dependent oxidoreductase	0
3169	NCBI_PGAP	WP_014977428.1	DUF393 domain-containing protein	0
3170	NCBI_PGAP	WP_014950741.1	peptide-methionine (S)-S-oxide reductase MsrA (msrA)	0
3172	NCBI_PGAP	WP_049588729.1	isoleucyl-tRNA synthetase	0
3173	NCBI_PGAP	WP_014950744.1	flavodoxin FldB (fldB)	0
3175	NCBI_PGAP	WP_049588728.1	biopolymer transporter ExbD	0
3176	NCBI_PGAP	WP_049588727.1	choice-of-anchor A family protein	0
3177	NCBI_PGAP	WP_049588726.1	BCSC C-terminal domain-containing protein	0
3178	NCBI_PGAP	WP_049588725.1	endoglucanase	0
3179	NCBI_PGAP	WP_049588724.1	cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB	0
3180	NCBI_PGAP	WP_049588723.1	UDP-forming cellulose synthase catalytic subunit (bcsA)	0
3182	NCBI_PGAP	WP_049588721.1	YgjV family protein	0
3183	NCBI_PGAP	WP_049588720.1	methyltransferase	0
3184	NCBI_PGAP	WP_014950755.1	NAD(P)H-binding protein	0
3185	NCBI_PGAP	WP_049588719.1	S9 family peptidase	0
3186	NCBI_PGAP	WP_039216362.1	PH domain-containing protein	0
3187	NCBI_PGAP	WP_049588717.1	serine/threonine dehydratase	0
3188	NCBI_PGAP	WP_049588738.1	amidohydrolase	0
3189	NCBI_PGAP	WP_049588716.1	APC family permease	0
3190	NCBI_PGAP	WP_049588715.1	MBL fold metallo-hydrolase	0
3191	NCBI_PGAP	WP_014950763.1	lactoylglutathione lyase family protein	0
3192	NCBI_PGAP	WP_049588714.1	LysR family transcriptional regulator	0
3194	NCBI_PGAP	WP_049589213.1	IS4 family transposase	0
3196	NCBI_PGAP	WP_039228660.1	DUF2145 domain-containing protein	0
3198	NCBI_PGAP	WP_039228657.1	helix-turn-helix domain-containing protein	0
3199	NCBI_PGAP	WP_014950772.1	NCS1 family nucleobase:cation symporter-1	0
3200	NCBI_PGAP	WP_049586943.1	TonB-dependent receptor	0
3201	NCBI_PGAP	WP_049586944.1	CoA-acylating methylmalonate-semialdehyde dehydrogenase (mmsA)	0
3202	NCBI_PGAP	WP_014950775.1	flavin reductase	0
3203	NCBI_PGAP	WP_049586946.1	malonic semialdehyde reductase	0
3204	NCBI_PGAP	WP_049586993.1	pyrimidine utilization protein D (rutD)	0
3205	NCBI_PGAP	WP_014950778.1	pyrimidine utilization protein C (rutC)	0
3206	NCBI_PGAP	WP_049586947.1	pyrimidine utilization protein B (rutB)	0
3207	NCBI_PGAP	WP_049586948.1	pyrimidine utilization protein A (rutA)	0
3208	NCBI_PGAP	WP_049586949.1	HTH-type transcriptional regulator RutR (rutR)	0
3209	NCBI_PGAP	WP_049586951.1	Crp/Fnr family transcriptional regulator	0
3210	NCBI_PGAP	WP_049586952.1	sterol desaturase family protein	0
3211	NCBI_PGAP	WP_014950784.1	DUF2132 domain-containing protein	0
3212	NCBI_PGAP	WP_014950785.1	gluconate transporter	0
3213	NCBI_PGAP	WP_039216382.1	gluconokinase	0
3214	NCBI_PGAP	WP_039216383.1	LacI family DNA-binding transcriptional regulator	0
3215	NCBI_PGAP	WP_049586953.1	MBL fold metallo-hydrolase	0
3216	NCBI_PGAP	WP_039216429.1	DUF1653 domain-containing protein	0
3217	NCBI_PGAP	WP_049586955.1	DNA polymerase IV (dinB)	0
3218	NCBI_PGAP	WP_044583775.1	type II toxin-antitoxin system ParD family antitoxin	0
3219	NCBI_PGAP	WP_080590405.1	type II toxin-antitoxin system RelE/ParE family toxin	0
3220	NCBI_PGAP	WP_014950791.1	(Na+)-NQR maturation NqrM (nqrM)	0
3221	NCBI_PGAP	WP_014950792.1	FAD:protein FMN transferase	0
3222	NCBI_PGAP	WP_014950793.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit F	0
3223	NCBI_PGAP	WP_014950794.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit E (nqrE)	0
3224	NCBI_PGAP	WP_014950795.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit D	0
3225	NCBI_PGAP	WP_049586957.1	Na(+)-translocating NADH-quinone reductase subunit C	0
3226	NCBI_PGAP	WP_014950797.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit B	0
3227	NCBI_PGAP	WP_049586994.1	Na(+)-translocating NADH-quinone reductase subunit A	0
3228	NCBI_PGAP	WP_049586958.1	trans-2-enoyl-CoA reductase family protein (fabV)	0
3229	NCBI_PGAP	WP_014999633.1	FKBP-type peptidyl-prolyl cis-trans isomerase	0
3230	NCBI_PGAP	WP_049586959.1	phosphoenolpyruvate carboxylase	0
3231	NCBI_PGAP	WP_014950802.1	malate dehydrogenase (mdh)	0
3232	NCBI_PGAP	WP_014999637.1	transcriptional regulator ArgR (argR)	0
3233	NCBI_PGAP	WP_049586960.1	type 1 glutamine amidotransferase domain-containing protein	0
3234	NCBI_PGAP	WP_049586961.1	carboxypeptidase regulatory-like domain-containing protein	0
3235	NCBI_PGAP	WP_049586962.1	ABC transporter substrate-binding protein	0
3237	NCBI_PGAP	WP_014950808.1	uridine kinase	0
3238	NCBI_PGAP	WP_014950809.1	NupC/NupG family nucleoside CNT transporter	0
3239	NCBI_PGAP	WP_014999643.1	isopenicillin N synthase family oxygenase	0
3240	NCBI_PGAP	WP_049586965.1	tetratricopeptide repeat protein	0
3241	NCBI_PGAP	WP_049586966.1	fasciclin domain-containing protein	0
3242	NCBI_PGAP	WP_014950813.1	MAPEG family protein	0
3243	NCBI_PGAP	WP_049586967.1	diguanylate cyclase	0
3244	NCBI_PGAP	WP_049586968.1	3'-5' exonuclease	0
3245	NCBI_PGAP	WP_049586969.1	CBS domain-containing protein	0
3246	NCBI_PGAP	WP_039216400.1	cation acetate symporter	0
3247	NCBI_PGAP	WP_039216401.1	DUF4212 domain-containing protein	0
