gene_callers_id	source	accession	function	e_value
3111	NCBI_PGAP	WP_014950688.1	LysR family transcriptional regulator	0
3112	NCBI_PGAP	WP_020744244.1	CoA-acylating methylmalonate-semialdehyde dehydrogenase (mmsA)	0
3113	NCBI_PGAP	WP_156078813.1	3-hydroxyisobutyrate dehydrogenase (mmsB)	0
3116	NCBI_PGAP	WP_110288102.1	BCCT family transporter	0
3117	NCBI_PGAP	WP_014950694.1	LysR family transcriptional regulator	0
3118	NCBI_PGAP	WP_156078815.1	FMN-dependent L-lactate dehydrogenase LldD (lldD)	0
3119	NCBI_PGAP	WP_156078816.1	D-lactate dehydrogenase	0
3120	NCBI_PGAP	WP_014950697.1	response regulator transcription factor	0
3121	NCBI_PGAP	WP_014950698.1	transporter	0
3122	NCBI_PGAP	WP_156078817.1	curli production assembly protein CsgF	0
3123	NCBI_PGAP	WP_014950700.1	curli production assembly protein CsgE	0
3124	NCBI_PGAP	WP_156078818.1	curlin	0
3126	NCBI_PGAP	WP_014950703.1	S8 family serine peptidase	0
3127	NCBI_PGAP	WP_049588829.1	response regulator transcription factor	0
3128	NCBI_PGAP	WP_156078819.1	MASE1 domain-containing protein	0
3129	NCBI_PGAP	WP_156078820.1	thioredoxin family protein	0
3130	NCBI_PGAP	WP_014977390.1	DEAD/DEAH box helicase	0
3131	NCBI_PGAP	WP_156078821.1	mechanosensitive ion channel	0
3133	NCBI_PGAP	WP_014977393.1	catalase/peroxidase HPI (katG)	0
3134	NCBI_PGAP	WP_014949483.1	porin family protein	0
3135	NCBI_PGAP	WP_156078822.1	PAS domain S-box protein	0
3136	NCBI_PGAP	WP_156078823.1	VTT domain-containing protein	0
3137	NCBI_PGAP	WP_156079137.1	endonuclease/exonuclease/phosphatase family protein	0
3138	NCBI_PGAP	WP_156078824.1	LysR family transcriptional regulator	0
3139	NCBI_PGAP	WP_156078825.1	TonB-dependent receptor	0
3140	NCBI_PGAP	WP_014949489.1	sulfite exporter TauE/SafE family protein	0
3141	NCBI_PGAP	WP_156078826.1	histidinol-phosphate aminotransferase family protein	0
3142	NCBI_PGAP	WP_014949491.1	response regulator	0
3143	NCBI_PGAP	WP_014949492.1	chemotaxis protein CheX	0
3144	NCBI_PGAP	WP_156078827.1	HAMP domain-containing histidine kinase	0
3145	NCBI_PGAP	WP_156079138.1	MBL fold metallo-hydrolase	0
3146	NCBI_PGAP	WP_156079139.1	DNA polymerase II	0
3148	NCBI_PGAP	WP_069944957.1	AMP-binding protein	0
3149	NCBI_PGAP	WP_014950707.1	RNA-binding protein	0
3150	NCBI_PGAP	WP_156078829.1	DUF5610 domain-containing protein	0
3151	NCBI_PGAP	WP_081099447.1	tRNA (uridine(54)-C5)-methyltransferase TrmA (trmA)	0
3152	NCBI_PGAP	WP_014950710.1	HTH-type transcriptional repressor FabR (fabR)	0
3153	NCBI_PGAP	WP_014950711.1	fatty acid desaturase	0
3154	NCBI_PGAP	WP_014950712.1	Si-specific NAD(P)(+) transhydrogenase	0
3156	NCBI_PGAP	WP_069944962.1	uracil-DNA glycosylase family protein	0
3157	NCBI_PGAP	WP_156078830.1	EAL domain-containing protein	0
3158	NCBI_PGAP	WP_014977411.1	TIGR03899 family protein	0
3159	NCBI_PGAP	WP_014950717.1	phosphoadenylyl-sulfate reductase	0
3160	NCBI_PGAP	WP_039227383.1	assimilatory sulfite reductase (NADPH) hemoprotein subunit (cysI)	0
3161	NCBI_PGAP	WP_014950719.1	assimilatory sulfite reductase (NADPH) flavoprotein subunit	0
3162	NCBI_PGAP	WP_014950720.1	TIGR04219 family outer membrane beta-barrel protein	0
3163	NCBI_PGAP	WP_014950721.1	DUF2333 family protein	0
3165	NCBI_PGAP	WP_014950723.1	PspC domain-containing protein	0
3166	NCBI_PGAP	WP_014950724.1	phage shock protein PspA (pspA)	0
3168	NCBI_PGAP	WP_156078832.1	tRNA dihydrouridine(20/20a) synthase DusA (dusA)	0
3170	NCBI_PGAP	WP_156078833.1	OmpA family protein	0
3171	NCBI_PGAP	WP_156078834.1	GTP-binding protein	0
3172	NCBI_PGAP	WP_156078835.1	EAL domain-containing protein	0
3173	NCBI_PGAP	WP_014950731.1	S-formylglutathione hydrolase (fghA)	0
3174	NCBI_PGAP	WP_014977421.1	acyltransferase	0
3175	NCBI_PGAP	WP_014950733.1	acyltransferase	0
3176	NCBI_PGAP	WP_039231214.1	mechanosensitive ion channel	0
3178	NCBI_PGAP	WP_156078836.1	YggN family protein	0
3179	NCBI_PGAP	WP_156078837.1	NAD-dependent epimerase/dehydratase family protein	0
3180	NCBI_PGAP	WP_014950738.1	sodium-dependent transporter	0
3181	NCBI_PGAP	WP_039227396.1	SDR family NAD(P)-dependent oxidoreductase	0
3182	NCBI_PGAP	WP_014977428.1	DUF393 domain-containing protein	0
3183	NCBI_PGAP	WP_014950741.1	peptide-methionine (S)-S-oxide reductase MsrA (msrA)	0
3185	NCBI_PGAP	WP_156078839.1	alkaline phosphatase family protein	0
3186	NCBI_PGAP	WP_014950744.1	flavodoxin FldB (fldB)	0
3188	NCBI_PGAP	WP_014950746.1	biopolymer transporter ExbD	0
3189	NCBI_PGAP	WP_014950747.1	choice-of-anchor A family protein	0
3190	NCBI_PGAP	WP_156078841.1	BCSC C-terminal domain-containing protein	0
3191	NCBI_PGAP	WP_156078842.1	endoglucanase	0
3192	NCBI_PGAP	WP_156078843.1	cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB	0
3193	NCBI_PGAP	WP_014950751.1	UDP-forming cellulose synthase catalytic subunit (bcsA)	0
3195	NCBI_PGAP	WP_156078844.1	YgjV family protein	0
3196	NCBI_PGAP	WP_156078845.1	methyltransferase	0
3197	NCBI_PGAP	WP_014950755.1	NAD(P)H-binding protein	0
3198	NCBI_PGAP	WP_156078846.1	S9 family peptidase	0
3199	NCBI_PGAP	WP_014950757.1	PH domain-containing protein	0
3200	NCBI_PGAP	WP_156078847.1	bifunctional diguanylate cyclase/phosphodiesterase	0
3201	NCBI_PGAP	WP_156078848.1	serine/threonine dehydratase	0
3202	NCBI_PGAP	WP_156078849.1	amidohydrolase	0
3203	NCBI_PGAP	WP_156078850.1	APC family permease	0
3204	NCBI_PGAP	WP_014977444.1	MBL fold metallo-hydrolase	0
3205	NCBI_PGAP	WP_014950763.1	lactoylglutathione lyase family protein	0
3206	NCBI_PGAP	WP_156078851.1	LysR family transcriptional regulator	0
3207	NCBI_PGAP	WP_069944984.1	class II glutamine amidotransferase	0
3211	NCBI_PGAP	WP_156078854.1	DUF2145 domain-containing protein	0
3213	NCBI_PGAP	WP_039228657.1	helix-turn-helix domain-containing protein	0
3214	NCBI_PGAP	WP_156078856.1	NCS1 family nucleobase:cation symporter-1	0
3215	NCBI_PGAP	WP_156078857.1	TonB-dependent receptor	0
3216	NCBI_PGAP	WP_156078858.1	CoA-acylating methylmalonate-semialdehyde dehydrogenase (mmsA)	0
3217	NCBI_PGAP	WP_136783787.1	flavin reductase	0
3218	NCBI_PGAP	WP_156078859.1	malonic semialdehyde reductase	0
3219	NCBI_PGAP	WP_156079140.1	pyrimidine utilization protein D (rutD)	0
3220	NCBI_PGAP	WP_014950778.1	pyrimidine utilization protein C (rutC)	0
3221	NCBI_PGAP	WP_156078860.1	pyrimidine utilization protein B (rutB)	0
3222	NCBI_PGAP	WP_156078861.1	pyrimidine utilization protein A (rutA)	0
3223	NCBI_PGAP	WP_049586949.1	HTH-type transcriptional regulator RutR (rutR)	0
3224	NCBI_PGAP	WP_049586951.1	Crp/Fnr family transcriptional regulator	0
3225	NCBI_PGAP	WP_156078862.1	sterol desaturase family protein	0
3226	NCBI_PGAP	WP_014950784.1	DUF2132 domain-containing protein	0
3227	NCBI_PGAP	WP_014977458.1	gluconate transporter	0
3228	NCBI_PGAP	WP_044583774.1	gluconokinase	0
3229	NCBI_PGAP	WP_014950787.1	LacI family DNA-binding transcriptional regulator	0
3230	NCBI_PGAP	WP_014950788.1	MBL fold metallo-hydrolase	0
3231	NCBI_PGAP	WP_014977460.1	DUF1653 domain-containing protein	0
3232	NCBI_PGAP	WP_014977461.1	DNA polymerase IV (dinB)	0
3233	NCBI_PGAP	WP_044583775.1	type II toxin-antitoxin system ParD family antitoxin	0
3234	NCBI_PGAP	WP_080590405.1	type II toxin-antitoxin system RelE/ParE family toxin	0
3235	NCBI_PGAP	WP_014950791.1	(Na+)-NQR maturation NqrM (nqrM)	0
3236	NCBI_PGAP	WP_014950792.1	FAD:protein FMN transferase	0
3237	NCBI_PGAP	WP_014950793.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit F	0
3238	NCBI_PGAP	WP_014950794.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit E (nqrE)	0
3239	NCBI_PGAP	WP_014950795.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit D	0
3240	NCBI_PGAP	WP_014977464.1	Na(+)-translocating NADH-quinone reductase subunit C	0
3241	NCBI_PGAP	WP_014950797.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit B	0
3242	NCBI_PGAP	WP_049586994.1	Na(+)-translocating NADH-quinone reductase subunit A	0
3243	NCBI_PGAP	WP_014977466.1	trans-2-enoyl-CoA reductase family protein (fabV)	0
3244	NCBI_PGAP	WP_014950800.1	FKBP-type peptidyl-prolyl cis-trans isomerase	0
3245	NCBI_PGAP	WP_014977467.1	phosphoenolpyruvate carboxylase	0
3246	NCBI_PGAP	WP_014950802.1	malate dehydrogenase (mdh)	0
3247	NCBI_PGAP	WP_014977468.1	transcriptional regulator ArgR (argR)	0
3248	NCBI_PGAP	WP_014977469.1	type 1 glutamine amidotransferase domain-containing protein	0
3249	NCBI_PGAP	WP_014977470.1	TonB-dependent receptor	0
3250	NCBI_PGAP	WP_014977471.1	PhnD/SsuA/transferrin family substrate-binding protein	0
3252	NCBI_PGAP	WP_014950808.1	uridine kinase	0
3253	NCBI_PGAP	WP_014950809.1	NupC/NupG family nucleoside CNT transporter	0
3254	NCBI_PGAP	WP_014950810.1	isopenicillin N synthase family oxygenase	0
3255	NCBI_PGAP	WP_156078863.1	tetratricopeptide repeat protein	0
3256	NCBI_PGAP	WP_014977475.1	fasciclin domain-containing protein	0
3257	NCBI_PGAP	WP_014950813.1	MAPEG family protein	0
3258	NCBI_PGAP	WP_156078864.1	diguanylate cyclase	0
3259	NCBI_PGAP	WP_044583776.1	3'-5' exonuclease	0
3260	NCBI_PGAP	WP_014977478.1	CBS domain-containing protein	0
3261	NCBI_PGAP	WP_014977479.1	cation acetate symporter	0
3262	NCBI_PGAP	WP_014950817.1	DUF4212 domain-containing protein	0
3263	NCBI_PGAP	WP_014977480.1	hybrid sensor histidine kinase/response regulator	0
3264	NCBI_PGAP	WP_014950819.1	mechanosensitive ion channel family protein	0
3265	NCBI_PGAP	WP_014950820.1	30S ribosomal protein S6--L-glutamate ligase (rimK)	0
3266	NCBI_PGAP	WP_156078865.1	succinylglutamate desuccinylase/aspartoacylase family protein	0
3267	NCBI_PGAP	WP_014977481.1	ATP-dependent zinc protease	0
3269	NCBI_PGAP	WP_014977483.1	response regulator transcription factor	0
3270	NCBI_PGAP	WP_156078866.1	acetate--CoA ligase (acs)	0
3272	NCBI_PGAP	WP_014977486.1	Na/Pi symporter	0
3273	NCBI_PGAP	WP_156078867.1	aldo/keto reductase	0
3275	NCBI_PGAP	WP_014977489.1	S8 family serine peptidase	0
3277	NCBI_PGAP	WP_014950832.1	FHA domain-containing protein	0
3278	NCBI_PGAP	WP_156078868.1	protein kinase	0
3279	NCBI_PGAP	WP_014977492.1	sensor histidine kinase	0
3280	NCBI_PGAP	WP_014977493.1	response regulator transcription factor	0
3281	NCBI_PGAP	WP_014977494.1	S8 family serine peptidase	0
3283	NCBI_PGAP	WP_069945008.1	ankyrin repeat domain-containing protein	0
3284	NCBI_PGAP	WP_139125441.1	catalase	0
3286	NCBI_PGAP	WP_156078870.1	DUF839 domain-containing protein	0
3287	NCBI_PGAP	WP_014977498.1	elongation factor Tu (tuf)	0
3288	NCBI_PGAP	WP_156078871.1	type III pantothenate kinase	0
3289	NCBI_PGAP	WP_039222269.1	bifunctional biotin--[acetyl-CoA-carboxylase] synthetase/biotin operon repressor	0
3290	NCBI_PGAP	WP_156078872.1	UDP-N-acetylmuramate dehydrogenase (murB)	0
3291	NCBI_PGAP	WP_156079141.1	chemotaxis protein	0
3294	NCBI_PGAP	WP_156079142.1	TolC family protein	0
3295	NCBI_PGAP	WP_014977505.1	HlyD family efflux transporter periplasmic adaptor subunit	0
3296	NCBI_PGAP	WP_014950852.1	ABC transporter ATP-binding protein	0
3297	NCBI_PGAP	WP_101566000.1	LysR family transcriptional regulator	0
3298	NCBI_PGAP	WP_156078874.1	YkgJ family cysteine cluster protein	0
3299	NCBI_PGAP	WP_156078875.1	type II toxin-antitoxin system Phd/YefM family antitoxin	0
3300	NCBI_PGAP	WP_156078876.1	type II toxin-antitoxin system VapC family toxin	0
3301	NCBI_PGAP	WP_156078877.1	cadherin-like domain-containing protein	0
3302	NCBI_PGAP	WP_156078878.1	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	0
3303	NCBI_PGAP	WP_156078879.1	nucleotide sugar dehydrogenase	0
3304	NCBI_PGAP	WP_156078880.1	glycosyltransferase	0
3305	NCBI_PGAP	WP_156078881.1	dTDP-glucose 4,6-dehydratase (rfbB)	0
3306	NCBI_PGAP	WP_156078882.1	dTDP-4-dehydrorhamnose reductase (rfbD)	0
3307	NCBI_PGAP	WP_156078883.1	dTDP-4-dehydrorhamnose 3,5-epimerase (rfbC)	0
3308	NCBI_PGAP	WP_156078884.1	glucose-1-phosphate thymidylyltransferase RfbA (rfbA)	0
3310	NCBI_PGAP	WP_156078886.1	sulfotransferase domain-containing protein	0
3312	NCBI_PGAP	WP_156078888.1	IS66 family insertion sequence element accessoryprotein TnpB	0
3316	NCBI_PGAP	WP_156078892.1	SDR family oxidoreductase	0
3317	NCBI_PGAP	WP_156079143.1	phosphoglycerate dehydrogenase	0
3318	NCBI_PGAP	WP_156078893.1	acylneuraminate cytidylyltransferase family protein	0
3319	NCBI_PGAP	WP_156078894.1	glycosyltransferase family 2 protein	0
3320	NCBI_PGAP	WP_156078895.1	SMP-30/gluconolactonase/LRE family protein	0
3322	NCBI_PGAP	WP_156078897.1	polysaccharide pyruvyl transferase family protein	0
3324	NCBI_PGAP	WP_156078899.1	LicD family protein	0
3325	NCBI_PGAP	WP_156078900.1	LicD family protein	0
3326	NCBI_PGAP	WP_156079144.1	glycosyltransferase family 4 protein	0
3327	NCBI_PGAP	WP_156078901.1	glycosyltransferase	0
3328	NCBI_PGAP	WP_156078902.1	adenylyltransferase/cytidyltransferase family protein	0
3330	NCBI_PGAP	WP_012519212.1	50S ribosomal protein L17 (rplQ)	0
3331	NCBI_PGAP	WP_039226687.1	DNA-directed RNA polymerase subunit alpha (rpoA)	0
3332	NCBI_PGAP	WP_012519214.1	30S ribosomal protein S4 (rpsD)	0
3333	NCBI_PGAP	WP_012519215.1	30S ribosomal protein S11 (rpsK)	0
3334	NCBI_PGAP	WP_012519216.1	30S ribosomal protein S13 (rpsM)	0
3335	NCBI_PGAP	WP_012519217.1	50S ribosomal protein L36 (rpmJ)	0
3336	NCBI_PGAP	WP_014977524.1	preprotein translocase subunit SecY (secY)	0
3337	NCBI_PGAP	WP_014950906.1	50S ribosomal protein L15 (rplO)	0
3338	NCBI_PGAP	WP_014950907.1	50S ribosomal protein L30 (rpmD)	0
3339	NCBI_PGAP	WP_012519221.1	30S ribosomal protein S5 (rpsE)	0
3340	NCBI_PGAP	WP_014950908.1	50S ribosomal protein L18 (rplR)	0
3341	NCBI_PGAP	WP_014950909.1	50S ribosomal protein L6 (rplF)	0
3342	NCBI_PGAP	WP_012519224.1	30S ribosomal protein S8 (rpsH)	0
3343	NCBI_PGAP	WP_014950910.1	30S ribosomal protein S14 (rpsN)	0
3344	NCBI_PGAP	WP_014950911.1	50S ribosomal protein L5 (rplE)	0
3345	NCBI_PGAP	WP_014950912.1	50S ribosomal protein L24 (rplX)	0
3346	NCBI_PGAP	WP_012519228.1	50S ribosomal protein L14 (rplN)	0
3347	NCBI_PGAP	WP_156078904.1	response regulator	0
3348	NCBI_PGAP	WP_014950914.1	DUF4397 domain-containing protein	0
3349	NCBI_PGAP	WP_039226695.1	S8 family serine peptidase	0
3350	NCBI_PGAP	WP_014950916.1	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB (rlmB)	0
3351	NCBI_PGAP	WP_014950917.1	ribonuclease R	0
3352	NCBI_PGAP	WP_069945045.1	alkaline phosphatase D family protein	0
3353	NCBI_PGAP	WP_014950919.1	type II toxin-antitoxin system RelE/ParE family toxin	0
3354	NCBI_PGAP	WP_014950920.1	ribbon-helix-helix protein, CopG family	0
3355	NCBI_PGAP	WP_156078905.1	TonB-dependent receptor	0
3356	NCBI_PGAP	WP_014950922.1	PepSY domain-containing protein	0
3357	NCBI_PGAP	WP_014980447.1	cytochrome b/b6 domain-containing protein	0
3358	NCBI_PGAP	WP_014950924.1	sel1 repeat family protein	0
3359	NCBI_PGAP	WP_014950925.1	TIGR02647 family protein	0
3360	NCBI_PGAP	WP_156078906.1	4-hydroxy-3-polyprenylbenzoate decarboxylase (ubiD)	0
3361	NCBI_PGAP	WP_156078907.1	NAD(P)H-flavin reductase	0
3362	NCBI_PGAP	WP_156079145.1	M28 family peptidase	0
3364	NCBI_PGAP	WP_069945051.1	response regulator	0
3365	NCBI_PGAP	WP_014999724.1	MarR family transcriptional regulator	0
3366	NCBI_PGAP	WP_069945052.1	cytochrome ubiquinol oxidase subunit I	0
3367	NCBI_PGAP	WP_014950934.1	cytochrome d ubiquinol oxidase subunit II	0
3368	NCBI_PGAP	WP_014950936.1	methyl-accepting chemotaxis protein	0
3369	NCBI_PGAP	WP_081106118.1	Lrp/AsnC family transcriptional regulator	0
3371	NCBI_PGAP	WP_012519905.1	cold-shock protein	0
3372	NCBI_PGAP	WP_039226723.1	ubiquinone biosynthesis regulatory protein kinase UbiB (ubiB)	0
3373	NCBI_PGAP	WP_069945053.1	SCP2 sterol-binding domain-containing protein	0
3374	NCBI_PGAP	WP_069945054.1	bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE (ubiE)	0
3375	NCBI_PGAP	WP_014977550.1	DNA-3-methyladenine glycosylase I	0
3376	NCBI_PGAP	WP_069945055.1	oligopeptidase A (prlC)	0
3377	NCBI_PGAP	WP_014977552.1	response regulator	0
3378	NCBI_PGAP	WP_156078908.1	phosphate/phosphite/phosphonate ABC transporter substrate-binding protein	0
3379	NCBI_PGAP	WP_156078909.1	HAMP domain-containing protein	0
3380	NCBI_PGAP	WP_014977555.1	response regulator	0
3381	NCBI_PGAP	WP_049586760.1	glutathione-disulfide reductase (gorA)	0
3382	NCBI_PGAP	WP_156078910.1	molybdopterin-dependent oxidoreductase	0
3383	NCBI_PGAP	WP_156078911.1	TonB-dependent receptor	0
3384	NCBI_PGAP	WP_014950951.1	PepSY domain-containing protein	0
3385	NCBI_PGAP	WP_156078912.1	PD40 domain-containing protein	0
3389	NCBI_PGAP	WP_014950956.1	SUMF1/EgtB/PvdO family nonheme iron enzyme	0
3390	NCBI_PGAP	WP_014950957.1	MotA/TolQ/ExbB proton channel family protein	0
3391	NCBI_PGAP	WP_069945065.1	VWA domain-containing protein	0
3392	NCBI_PGAP	WP_014950959.1	VWA domain-containing protein	0
3393	NCBI_PGAP	WP_039226763.1	hydroxymethylglutaryl-CoA reductase	0
3394	NCBI_PGAP	WP_014977568.1	HlyD family efflux transporter periplasmic adaptor subunit	0
3395	NCBI_PGAP	WP_156078914.1	peptidase domain-containing ABC transporter	0
3396	NCBI_PGAP	WP_014950963.1	helix-turn-helix transcriptional regulator	0
3399	NCBI_PGAP	WP_061096005.1	DUF4258 domain-containing protein	0
3400	NCBI_PGAP	WP_014950967.1	helix-turn-helix domain-containing protein	0
3401	NCBI_PGAP	WP_014950968.1	HslU--HslV peptidase ATPase subunit (hslU)	0
3402	NCBI_PGAP	WP_014950969.1	ATP-dependent protease subunit HslV (hslV)	0
3404	NCBI_PGAP	WP_014977575.1	SPOR domain-containing protein	0
3405	NCBI_PGAP	WP_156078918.1	primosomal protein N' (priA)	0
3406	NCBI_PGAP	WP_014977577.1	50S ribosomal protein L31 (rpmE)	0
3408	NCBI_PGAP	WP_014950978.1	malate dehydrogenase	0
3409	NCBI_PGAP	WP_014950979.1	met regulon transcriptional regulator MetJ (metJ)	0
3410	NCBI_PGAP	WP_156078920.1	methylenetetrahydrofolate reductase (metF)	0
3411	NCBI_PGAP	WP_014980485.1	virulence factor BrkB family protein	0
3412	NCBI_PGAP	WP_014950982.1	DUF2959 domain-containing protein	0
3414	NCBI_PGAP	WP_039226790.1	prolyl aminopeptidase (pip)	0
3415	NCBI_PGAP	WP_039226792.1	D-tyrosyl-tRNA(Tyr) deacylase (dtd)	0
3416	NCBI_PGAP	WP_014950986.1	YiiD C-terminal domain-containing protein	0
3417	NCBI_PGAP	WP_014950987.1	RNA polymerase sigma factor RpoH (rpoH)	0
3418	NCBI_PGAP	WP_014950988.1	EAL domain-containing protein	0
3419	NCBI_PGAP	WP_014950989.1	EAL domain-containing protein	0
3420	NCBI_PGAP	WP_014950990.1	cell division protein FtsX (ftsX)	0
3421	NCBI_PGAP	WP_014950991.1	cell division ATP-binding protein FtsE (ftsE)	0
3422	NCBI_PGAP	WP_156078921.1	signal recognition particle-docking protein FtsY (ftsY)	0
3423	NCBI_PGAP	WP_156078922.1	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD (rsmD)	0
3424	NCBI_PGAP	WP_156078923.1	YjaG family protein	0
3425	NCBI_PGAP	WP_014977587.1	YhgN family NAAT transporter	0
3427	NCBI_PGAP	WP_156078924.1	aminopeptidase PepB (pepB)	0
3428	NCBI_PGAP	WP_039234061.1	DNA/RNA nuclease SfsA (sfsA)	0
3429	NCBI_PGAP	WP_014950997.1	RNA polymerase-binding protein DksA (dksA)	0
3430	NCBI_PGAP	WP_039234063.1	tRNA glutamyl-Q(34) synthetase GluQRS	0
3431	NCBI_PGAP	WP_014977591.1	polynucleotide adenylyltransferase PcnB (pcnB)	0
3432	NCBI_PGAP	WP_014951000.1	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase (folK)	0
3433	NCBI_PGAP	WP_014977593.1	3-methyl-2-oxobutanoate hydroxymethyltransferase (panB)	0
3434	NCBI_PGAP	WP_049588997.1	pantoate--beta-alanine ligase	0
3435	NCBI_PGAP	WP_014977595.1	putative pyridoxal-dependent aspartate 1-decarboxylase (panP)	0
3436	NCBI_PGAP	WP_014951004.1	EAL domain-containing protein	0
3437	NCBI_PGAP	WP_014951005.1	methyltransferase domain-containing protein	0
3438	NCBI_PGAP	WP_044583922.1	ABC transporter permease	0
3439	NCBI_PGAP	WP_014951007.1	ABC transporter ATP-binding protein	0
3440	NCBI_PGAP	WP_014951008.1	proteobacterial dedicated sortase system response regulator (pdsR)	0
3441	NCBI_PGAP	WP_156078925.1	proteobacterial dedicated sortase system histidine kinase (pdsS)	0
3442	NCBI_PGAP	WP_156078926.1	methylamine utilization protein	0
3444	NCBI_PGAP	WP_049588989.1	energy transducer TonB	0
3445	NCBI_PGAP	WP_014951013.1	DUF21 domain-containing protein	0
3446	NCBI_PGAP	WP_156078928.1	SO_0444 family Cu/Zn efflux transporter	0
3447	NCBI_PGAP	WP_014951015.1	carbon starvation protein A	0
3448	NCBI_PGAP	WP_156078929.1	flavodoxin domain-containing protein	0
3449	NCBI_PGAP	WP_014951017.1	DUF4198 domain-containing protein	0
3450	NCBI_PGAP	WP_014977604.1	DUF2271 domain-containing protein	0
3451	NCBI_PGAP	WP_156079146.1	PepSY-associated TM helix domain-containing protein	0
3452	NCBI_PGAP	WP_156078930.1	DUF3325 domain-containing protein	0
3453	NCBI_PGAP	WP_156079147.1	PepSY domain-containing protein	0
3455	NCBI_PGAP	WP_156078931.1	tetratricopeptide repeat protein	0
3456	NCBI_PGAP	WP_014977608.1	energy transducer TonB	0
3457	NCBI_PGAP	WP_014951024.1	biopolymer transporter ExbD	0
3458	NCBI_PGAP	WP_014951025.1	MotA/TolQ/ExbB proton channel family protein	0
3459	NCBI_PGAP	WP_156078932.1	MotA/TolQ/ExbB proton channel family protein	0
3460	NCBI_PGAP	WP_156078933.1	DUF3450 family protein	0
3461	NCBI_PGAP	WP_075177867.1	FepA family TonB-dependent siderophore receptor	0
3462	NCBI_PGAP	WP_156078934.1	alpha-hydroxy-acid oxidizing protein	0
3463	NCBI_PGAP	WP_014951030.1	Fe2+-dependent dioxygenase	0
3464	NCBI_PGAP	WP_156078935.1	TonB-dependent siderophore receptor	0
3465	NCBI_PGAP	WP_156078936.1	alpha/beta hydrolase fold domain-containing protein	0
3466	NCBI_PGAP	WP_069945090.1	TraB/GumN family protein	0
3467	NCBI_PGAP	WP_014977498.1	elongation factor Tu (tuf)	0
3468	NCBI_PGAP	WP_014951035.1	elongation factor G (fusA)	0
3469	NCBI_PGAP	WP_014951036.1	30S ribosomal protein S7 (rpsG)	0
3470	NCBI_PGAP	WP_014951037.1	30S ribosomal protein S12 (rpsL)	0
3471	NCBI_PGAP	WP_039229319.1	DNA-directed RNA polymerase subunit beta' (rpoC)	0
3472	NCBI_PGAP	WP_014977618.1	DNA-directed RNA polymerase subunit beta (rpoB)	0
3473	NCBI_PGAP	WP_015068303.1	50S ribosomal protein L7/L12 (rplL)	0
3474	NCBI_PGAP	WP_014951041.1	50S ribosomal protein L10 (rplJ)	0
3475	NCBI_PGAP	WP_014951042.1	50S ribosomal protein L1 (rplA)	0
3476	NCBI_PGAP	WP_014951043.1	50S ribosomal protein L11 (rplK)	0
3478	NCBI_PGAP	WP_014951044.1	transcription termination/antitermination protein NusG (nusG)	0
3479	NCBI_PGAP	WP_014951045.1	preprotein translocase subunit SecE (secE)	0
3480	NCBI_PGAP	WP_061486708.1	ABC transporter ATP-binding protein	0
3481	NCBI_PGAP	WP_061486709.1	RraA family protein	0
3482	NCBI_PGAP	WP_061486710.1	M13 family metallopeptidase	0
3483	NCBI_PGAP	WP_061486711.1	lysoplasmalogenase	0
3484	NCBI_PGAP	WP_061486712.1	ACT domain-containing protein	0
3485	NCBI_PGAP	WP_014951051.1	ATP-dependent RNA helicase DbpA (dbpA)	0
3486	NCBI_PGAP	WP_049588764.1	ABC transporter substrate-binding protein	0
3487	NCBI_PGAP	WP_014951053.1	dihydroorotase (pyrC)	0
3488	NCBI_PGAP	WP_014951054.1	lipocalin family protein	0
3489	NCBI_PGAP	WP_156078937.1	aldo/keto reductase	0
3490	NCBI_PGAP	WP_156078938.1	VOC family protein	0
3491	NCBI_PGAP	WP_014977631.1	mechanosensitive ion channel	0
3492	NCBI_PGAP	WP_014980533.1	MFS transporter	0
3493	NCBI_PGAP	WP_156078939.1	alpha-glucosidase C-terminal domain-containing protein	0
3495	NCBI_PGAP	WP_014951061.1	GTP cyclohydrolase I FolE (folE)	0
3496	NCBI_PGAP	WP_156078940.1	dihydromonapterin reductase (folM)	0
3497	NCBI_PGAP	WP_061486719.1	agmatine deiminase family protein	0
3498	NCBI_PGAP	WP_156078941.1	carbon-nitrogen hydrolase	0
3499	NCBI_PGAP	WP_156078942.1	ligase-associated DNA damage response endonuclease PdeM (pdeM)	0
3500	NCBI_PGAP	WP_156078943.1	ligase-associated DNA damage response DEXH box helicase	0
3501	NCBI_PGAP	WP_156078944.1	DUF418 domain-containing protein	0
3502	NCBI_PGAP	WP_156079148.1	transporter substrate-binding domain-containing protein	0
3503	NCBI_PGAP	WP_041693872.1	ligase-associated DNA damage response exonuclease	0
